Vehicle ID,Type,x [m],y [m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s], Angle [rad]
542, Heavy Vehicle,356499.23,4363448.02,30.1738,-0.3362,0.0679,201.634767,0.8448
542, Heavy Vehicle,356499.41,4363448.23,30.1333,-0.3384,0.0902,201.668133,0.8444
542, Heavy Vehicle,356499.6,4363448.43,30.0922,-0.3454,0.0592,201.7015,0.8441
542, Heavy Vehicle,356499.78,4363448.64,30.0512,-0.3377,0.0635,201.734867,0.8439
542, Heavy Vehicle,356499.97,4363448.85,30.0101,-0.3466,0.0629,201.768233,0.8437
542, Heavy Vehicle,356500.15,4363449.06,29.9695,-0.3291,0.0429,201.8016,0.8434
542, Heavy Vehicle,356500.34,4363449.27,29.9301,-0.3273,0.0578,201.834967,0.8431
542, Heavy Vehicle,356500.52,4363449.47,29.8911,-0.3211,0.0392,201.868333,0.8429
542, Heavy Vehicle,356500.71,4363449.68,29.8529,-0.3159,0.0423,201.9017,0.8428
542, Heavy Vehicle,356500.89,4363449.89,29.8152,-0.311,0.0216,201.935067,0.8427
542, Heavy Vehicle,356501.08,4363450.09,29.7771,-0.324,0.0226,201.968433,0.8425
542, Heavy Vehicle,356501.26,4363450.3,29.7391,-0.3084,0.0237,202.0018,0.8425
542, Heavy Vehicle,356501.44,4363450.5,29.7009,-0.3279,0.0049,202.035167,0.8425
542, Heavy Vehicle,356501.63,4363450.71,29.6622,-0.3151,0.0066,202.068533,0.8425
542, Heavy Vehicle,356501.81,4363450.91,29.6245,-0.3141,0.0048,202.1019,0.8425
542, Heavy Vehicle,356501.99,4363451.12,29.5854,-0.3366,0.0006,202.135267,0.8426
542, Heavy Vehicle,356502.17,4363451.32,29.5456,-0.326,-0.0147,202.168633,0.8425
542, Heavy Vehicle,356502.36,4363451.53,29.5064,-0.3273,-0.0112,202.202,0.8427
542, Heavy Vehicle,356502.54,4363451.73,29.4663,-0.3401,-0.0079,202.235367,0.8429
542, Heavy Vehicle,356502.72,4363451.93,29.4255,-0.3382,-0.0261,202.268733,0.8428
542, Heavy Vehicle,356502.9,4363452.14,29.385,-0.3361,-0.0184,202.3021,0.843
542, Heavy Vehicle,356503.08,4363452.34,29.3438,-0.3499,-0.0455,202.335467,0.8432
542, Heavy Vehicle,356503.26,4363452.54,29.3023,-0.3416,-0.0393,202.368833,0.8434
542, Heavy Vehicle,356503.44,4363452.75,29.2607,-0.3512,-0.0165,202.4022,0.8436
542, Heavy Vehicle,356503.62,4363452.95,29.2182,-0.3559,-0.0464,202.435567,0.8437
542, Heavy Vehicle,356503.8,4363453.15,29.1747,-0.3693,-0.0505,202.468933,0.8441
542, Heavy Vehicle,356503.98,4363453.35,29.1304,-0.3684,-0.0439,202.5023,0.8442
542, Heavy Vehicle,356504.16,4363453.55,29.0858,-0.3729,-0.0303,202.535667,0.8444
542, Heavy Vehicle,356504.34,4363453.76,29.0414,-0.3671,-0.062,202.569033,0.8446
542, Heavy Vehicle,356504.52,4363453.96,28.996,-0.3887,-0.0683,202.6024,0.8449
542, Heavy Vehicle,356504.7,4363454.16,28.9499,-0.3791,-0.0506,202.635767,0.8452
542, Heavy Vehicle,356504.88,4363454.36,28.9027,-0.4065,-0.0445,202.669133,0.8453
542, Heavy Vehicle,356505.05,4363454.56,28.854,-0.4045,-0.067,202.7025,0.8456
542, Heavy Vehicle,356505.23,4363454.76,28.8054,-0.4052,-0.0602,202.735867,0.8459
542, Heavy Vehicle,356505.41,4363454.96,28.7552,-0.4297,-0.0629,202.769233,0.8461
542, Heavy Vehicle,356505.59,4363455.16,28.7039,-0.4255,-0.0528,202.8026,0.8464
542, Heavy Vehicle,356505.76,4363455.36,28.6501,-0.4688,-0.0635,202.835967,0.8466
542, Heavy Vehicle,356505.94,4363455.56,28.595,-0.45,-0.0734,202.869333,0.847
542, Heavy Vehicle,356506.11,4363455.76,28.5401,-0.4628,-0.0629,202.9027,0.8472
542, Heavy Vehicle,356506.29,4363455.96,28.4831,-0.487,-0.0607,202.936067,0.8475
542, Heavy Vehicle,356506.46,4363456.16,28.4243,-0.4913,-0.0625,202.969433,0.8477
542, Heavy Vehicle,356506.64,4363456.35,28.3649,-0.4986,-0.0607,203.0028,0.8479
542, Heavy Vehicle,356506.81,4363456.55,28.3045,-0.5058,-0.0674,203.036167,0.8484
542, Heavy Vehicle,356506.99,4363456.75,28.2441,-0.5004,-0.0534,203.069533,0.8486
542, Heavy Vehicle,356507.16,4363456.94,28.1827,-0.5221,-0.0594,203.1029,0.8489
542, Heavy Vehicle,356507.33,4363457.14,28.1205,-0.513,-0.0616,203.136267,0.8492
542, Heavy Vehicle,356507.51,4363457.34,28.0592,-0.5084,-0.0585,203.169633,0.8495
542, Heavy Vehicle,356507.68,4363457.53,27.9982,-0.5071,-0.0497,203.203,0.8498
542, Heavy Vehicle,356507.85,4363457.73,27.9373,-0.5062,-0.0507,203.236367,0.8501
542, Heavy Vehicle,356508.02,4363457.92,27.8772,-0.4954,-0.0618,203.269733,0.8504
542, Heavy Vehicle,356508.19,4363458.12,27.8174,-0.4999,-0.0397,203.3031,0.8505
542, Heavy Vehicle,356508.36,4363458.31,27.7576,-0.4957,-0.0578,203.336467,0.8509
542, Heavy Vehicle,356508.53,4363458.5,27.6995,-0.4713,-0.0267,203.369833,0.8511
542, Heavy Vehicle,356508.7,4363458.69,27.6423,-0.4807,-0.0421,203.4032,0.8513
542, Heavy Vehicle,356508.86,4363458.89,27.5874,-0.4347,-0.0436,203.436567,0.8515
542, Heavy Vehicle,356509.03,4363459.08,27.5343,-0.4488,-0.0384,203.469933,0.8517
542, Heavy Vehicle,356509.2,4363459.27,27.482,-0.4217,-0.0199,203.5033,0.852
542, Heavy Vehicle,356509.37,4363459.46,27.4323,-0.4051,-0.0096,203.536667,0.8521
542, Heavy Vehicle,356509.53,4363459.65,27.3843,-0.3952,-0.0433,203.570033,0.8521
542, Heavy Vehicle,356509.7,4363459.84,27.3381,-0.3733,-0.0089,203.6034,0.8523
542, Heavy Vehicle,356509.86,4363460.03,27.2955,-0.3368,-0.0047,203.636767,0.8523
542, Heavy Vehicle,356510.03,4363460.22,27.2553,-0.3314,-0.01,203.670133,0.8523
542, Heavy Vehicle,356510.19,4363460.41,27.2173,-0.3016,-0.005,203.7035,0.8524
542, Heavy Vehicle,356510.36,4363460.6,27.1815,-0.2941,-0.0117,203.736867,0.8524
542, Heavy Vehicle,356510.52,4363460.78,27.1475,-0.2732,0.0215,203.770233,0.8523
542, Heavy Vehicle,356510.69,4363460.97,27.117,-0.2335,0.0017,203.8036,0.8523
542, Heavy Vehicle,356510.85,4363461.16,27.0886,-0.2401,0.0132,203.836967,0.8522
542, Heavy Vehicle,356511.02,4363461.35,27.0632,-0.1821,0.0211,203.870333,0.8521
542, Heavy Vehicle,356511.18,4363461.54,27.0409,-0.1905,0.0264,203.9037,0.852
542, Heavy Vehicle,356511.35,4363461.72,27.0187,-0.1786,0.0333,203.937067,0.8518
542, Heavy Vehicle,356511.51,4363461.91,26.9983,-0.1601,0.0212,203.970433,0.8517
542, Heavy Vehicle,356511.67,4363462.1,26.9797,-0.1501,0.0348,204.0038,0.8514
542, Heavy Vehicle,356511.84,4363462.29,26.9632,-0.1242,0.0377,204.037167,0.8513
542, Heavy Vehicle,356512,4363462.47,26.9476,-0.1367,0.0297,204.070533,0.8511
542, Heavy Vehicle,356512.17,4363462.66,26.9321,-0.1208,0.0459,204.1039,0.8509
542, Heavy Vehicle,356512.33,4363462.85,26.9184,-0.1069,0.0445,204.137267,0.8507
542, Heavy Vehicle,356512.5,4363463.04,26.9057,-0.1057,0.0545,204.170633,0.8503
542, Heavy Vehicle,356512.66,4363463.22,26.893,-0.1055,0.0422,204.204,0.8501
542, Heavy Vehicle,356512.82,4363463.41,26.88,-0.1114,0.053,204.237367,0.8498
542, Heavy Vehicle,356512.99,4363463.6,26.867,-0.1036,0.0538,204.270733,0.8496
542, Heavy Vehicle,356513.15,4363463.79,26.8537,-0.1183,0.0547,204.3041,0.8493
542, Heavy Vehicle,356513.32,4363463.97,26.8402,-0.1063,0.0557,204.337467,0.849
542, Heavy Vehicle,356513.48,4363464.16,26.8275,-0.1052,0.0543,204.370833,0.8488
542, Heavy Vehicle,356513.65,4363464.35,26.813,-0.1368,0.0586,204.4042,0.8484
542, Heavy Vehicle,356513.81,4363464.54,26.7969,-0.1312,0.0633,204.437567,0.8482
542, Heavy Vehicle,356513.98,4363464.72,26.7797,-0.1548,0.0521,204.470933,0.8479
542, Heavy Vehicle,356514.14,4363464.91,26.7616,-0.1469,0.0665,204.5043,0.8477
542, Heavy Vehicle,356514.31,4363465.1,26.742,-0.179,0.0416,204.537667,0.8474
542, Heavy Vehicle,356514.47,4363465.28,26.7193,-0.1987,0.064,204.571033,0.847
542, Heavy Vehicle,356514.64,4363465.47,26.6957,-0.1941,0.0603,204.6044,0.8469
542, Heavy Vehicle,356514.8,4363465.65,26.6706,-0.2249,0.0567,204.637767,0.8465
542, Heavy Vehicle,356514.97,4363465.84,26.643,-0.2349,0.0542,204.671133,0.8463
542, Heavy Vehicle,356515.13,4363466.03,26.6139,-0.2485,0.0487,204.7045,0.8461
542, Heavy Vehicle,356515.29,4363466.21,26.5832,-0.2624,0.0585,204.737867,0.8458
542, Heavy Vehicle,356515.46,4363466.4,26.5521,-0.2566,0.0609,204.771233,0.8456
542, Heavy Vehicle,356515.62,4363466.58,26.5194,-0.2865,0.0295,204.8046,0.8453
542, Heavy Vehicle,356515.78,4363466.76,26.4855,-0.2793,0.0681,204.837967,0.8451
542, Heavy Vehicle,356515.95,4363466.95,26.4514,-0.2882,0.0432,204.871333,0.8448
542, Heavy Vehicle,356516.11,4363467.13,26.4154,-0.3111,0.0421,204.9047,0.8446
542, Heavy Vehicle,356516.27,4363467.31,26.3779,-0.3125,0.0489,204.938067,0.8444
542, Heavy Vehicle,356516.44,4363467.5,26.3405,-0.311,0.0555,204.971433,0.8442
542, Heavy Vehicle,356516.6,4363467.68,26.3031,-0.3119,0.0282,205.0048,0.844
542, Heavy Vehicle,356516.76,4363467.86,26.2647,-0.3265,0.0512,205.038167,0.8438
542, Heavy Vehicle,356516.92,4363468.04,26.225,-0.3348,0.0427,205.071533,0.8436
542, Heavy Vehicle,356517.08,4363468.22,26.1855,-0.3232,0.0407,205.1049,0.8434
542, Heavy Vehicle,356517.24,4363468.41,26.1457,-0.3386,0.0321,205.138267,0.8433
542, Heavy Vehicle,356517.41,4363468.59,26.1059,-0.3243,0.0406,205.171633,0.8431
542, Heavy Vehicle,356517.57,4363468.77,26.0654,-0.3496,0.023,205.205,0.8428
542, Heavy Vehicle,356517.73,4363468.95,26.0243,-0.3353,0.0411,205.238367,0.8428
542, Heavy Vehicle,356517.89,4363469.13,25.9834,-0.3464,0.0267,205.271733,0.8426
542, Heavy Vehicle,356518.05,4363469.31,25.9428,-0.3286,0.0334,205.3051,0.8424
542, Heavy Vehicle,356518.21,4363469.48,25.9029,-0.3363,0.0266,205.338467,0.8423
542, Heavy Vehicle,356518.37,4363469.66,25.8623,-0.3393,0.0138,205.371833,0.8421
542, Heavy Vehicle,356518.53,4363469.84,25.8219,-0.3337,0.0318,205.4052,0.8421
542, Heavy Vehicle,356518.68,4363470.02,25.7825,-0.3224,0.0173,205.438567,0.842
542, Heavy Vehicle,356518.84,4363470.2,25.7434,-0.329,0.0121,205.471933,0.8419
542, Heavy Vehicle,356519,4363470.38,25.7043,-0.3208,0.0248,205.5053,0.8418
542, Heavy Vehicle,356519.16,4363470.55,25.6654,-0.328,0.0099,205.538667,0.8417
542, Heavy Vehicle,356519.32,4363470.73,25.6269,-0.3131,0.019,205.572033,0.8416
542, Heavy Vehicle,356519.48,4363470.91,25.5907,-0.2898,-0.0027,205.6054,0.8416
542, Heavy Vehicle,356519.64,4363471.08,25.5545,-0.3128,0.0051,205.638767,0.8415
542, Heavy Vehicle,356519.79,4363471.26,25.5176,-0.3015,0.0044,205.672133,0.8415
542, Heavy Vehicle,356519.95,4363471.44,25.4811,-0.3062,0.0103,205.7055,0.8415
542, Heavy Vehicle,356520.11,4363471.61,25.4443,-0.3054,0.0054,205.738867,0.8414
542, Heavy Vehicle,356520.26,4363471.79,25.4088,-0.287,-0.0027,205.772233,0.8414
542, Heavy Vehicle,356520.42,4363471.96,25.373,-0.3082,-0.0039,205.8056,0.8416
542, Heavy Vehicle,356520.58,4363472.14,25.3363,-0.3025,0.0131,205.838967,0.8415
542, Heavy Vehicle,356520.73,4363472.31,25.2999,-0.3046,-0.0041,205.872333,0.8416
542, Heavy Vehicle,356520.89,4363472.49,25.2638,-0.2951,-0.0115,205.9057,0.8417
542, Heavy Vehicle,356521.05,4363472.66,25.2281,-0.3002,0.005,205.939067,0.8416
542, Heavy Vehicle,356521.2,4363472.84,25.1925,-0.2924,-0.0035,205.972433,0.8417
542, Heavy Vehicle,356521.36,4363473.01,25.1577,-0.2869,-0.0202,206.0058,0.8418
542, Heavy Vehicle,356521.51,4363473.19,25.1225,-0.3,0.0078,206.039167,0.8418
542, Heavy Vehicle,356521.67,4363473.36,25.0868,-0.2934,-0.0212,206.072533,0.8419
542, Heavy Vehicle,356521.82,4363473.53,25.0524,-0.2793,-0.0037,206.1059,0.8419
542, Heavy Vehicle,356521.98,4363473.71,25.0174,-0.3043,0.0034,206.139267,0.8421
542, Heavy Vehicle,356522.13,4363473.88,24.982,-0.2841,-0.0042,206.172633,0.8421
542, Heavy Vehicle,356522.29,4363474.05,24.9477,-0.2881,-0.0145,206.206,0.8421
542, Heavy Vehicle,356522.44,4363474.22,24.9135,-0.2807,-0.0015,206.239367,0.8422
542, Heavy Vehicle,356522.59,4363474.4,24.879,-0.2936,-0.0027,206.272733,0.8423
542, Heavy Vehicle,356522.75,4363474.57,24.8453,-0.2676,-0.0043,206.3061,0.8423
542, Heavy Vehicle,356522.9,4363474.74,24.8114,-0.297,-0.0049,206.339467,0.8424
542, Heavy Vehicle,356523.05,4363474.91,24.777,-0.2751,-0.0116,206.372833,0.8424
542, Heavy Vehicle,356523.21,4363475.08,24.7433,-0.2865,-0.0034,206.4062,0.8423
542, Heavy Vehicle,356523.36,4363475.25,24.7087,-0.2904,0.0076,206.439567,0.8424
542, Heavy Vehicle,356523.51,4363475.42,24.6741,-0.2842,-0.0157,206.472933,0.8423
542, Heavy Vehicle,356523.66,4363475.59,24.638,-0.3178,0.0084,206.5063,0.8423
542, Heavy Vehicle,356523.81,4363475.76,24.598,-0.3483,0.0035,206.539667,0.8423
542, Heavy Vehicle,356523.97,4363475.93,24.5556,-0.3574,-0.0022,206.573033,0.8423
542, Heavy Vehicle,356524.12,4363476.1,24.5122,-0.3659,0.0139,206.6064,0.8423
542, Heavy Vehicle,356524.27,4363476.27,24.4658,-0.4061,0.0013,206.639767,0.8423
542, Heavy Vehicle,356524.42,4363476.44,24.4178,-0.3931,0.0271,206.673133,0.8422
542, Heavy Vehicle,356524.57,4363476.61,24.3704,-0.3954,0.0058,206.7065,0.8423
542, Heavy Vehicle,356524.72,4363476.78,24.3225,-0.4032,0.0014,206.739867,0.8422
542, Heavy Vehicle,356524.87,4363476.95,24.2734,-0.4142,0.0146,206.773233,0.8421
542, Heavy Vehicle,356525.02,4363477.12,24.2238,-0.4111,0.0171,206.8066,0.8421
542, Heavy Vehicle,356525.17,4363477.29,24.1757,-0.3895,0.017,206.839967,0.8419
542, Heavy Vehicle,356525.32,4363477.45,24.1294,-0.3819,0.0131,206.873333,0.8417
542, Heavy Vehicle,356525.47,4363477.62,24.084,-0.3739,0.015,206.9067,0.8416
542, Heavy Vehicle,356525.62,4363477.79,24.0399,-0.3595,0.0337,206.940067,0.8416
542, Heavy Vehicle,356525.77,4363477.96,23.9978,-0.3419,0.0196,206.973433,0.8415
542, Heavy Vehicle,356525.92,4363478.12,23.9583,-0.3163,0.0214,207.0068,0.8414
542, Heavy Vehicle,356526.07,4363478.29,23.921,-0.3044,0.0396,207.040167,0.8413
542, Heavy Vehicle,356526.22,4363478.45,23.887,-0.2623,0.0251,207.073533,0.8411
542, Heavy Vehicle,356526.36,4363478.62,23.8572,-0.2334,0.0335,207.1069,0.841
542, Heavy Vehicle,356526.51,4363478.78,23.8307,-0.2082,0.0266,207.140267,0.8408
542, Heavy Vehicle,356526.65,4363478.94,23.8088,-0.1563,0.0244,207.173633,0.8407
542, Heavy Vehicle,356526.8,4363479.11,23.7922,-0.1196,0.0299,207.207,0.8406
542, Heavy Vehicle,356526.94,4363479.27,23.7789,-0.1019,0.0446,207.240367,0.8403
542, Heavy Vehicle,356527.09,4363479.43,23.7709,-0.0307,0.0442,207.273733,0.8401
542, Heavy Vehicle,356527.23,4363479.59,23.77,0.0152,0.0395,207.3071,0.84
542, Heavy Vehicle,356527.38,4363479.75,23.7745,0.0602,0.0279,207.340467,0.8397
542, Heavy Vehicle,356527.52,4363479.91,23.7866,0.141,0.0417,207.373833,0.8395
542, Heavy Vehicle,356527.67,4363480.08,23.8042,0.152,0.0539,207.4072,0.8394
542, Heavy Vehicle,356527.81,4363480.24,23.8264,0.2172,0.0571,207.440567,0.839
542, Heavy Vehicle,356527.96,4363480.4,23.8544,0.2483,0.0283,207.473933,0.8388
542, Heavy Vehicle,356528.1,4363480.56,23.8858,0.2752,0.0564,207.5073,0.8385
542, Heavy Vehicle,356528.25,4363480.72,23.9234,0.351,0.0517,207.540667,0.8384
542, Heavy Vehicle,356528.39,4363480.88,23.9691,0.4092,0.0336,207.574033,0.8382
542, Heavy Vehicle,356528.54,4363481.05,24.0212,0.4585,0.0608,207.6074,0.8379
542, Heavy Vehicle,356528.69,4363481.21,24.0793,0.5096,0.0471,207.640767,0.8375
542, Heavy Vehicle,356528.83,4363481.37,24.143,0.5506,0.0456,207.674133,0.8373
542, Heavy Vehicle,356528.98,4363481.54,24.2118,0.5946,0.0424,207.7075,0.837
542, Heavy Vehicle,356529.13,4363481.7,24.2844,0.6137,0.0552,207.740867,0.8367
542, Heavy Vehicle,356529.28,4363481.87,24.3614,0.6693,0.0564,207.774233,0.8364
542, Heavy Vehicle,356529.43,4363482.03,24.4428,0.6853,0.044,207.8076,0.8362
542, Heavy Vehicle,356529.58,4363482.2,24.5271,0.7181,0.0438,207.840967,0.8359
542, Heavy Vehicle,356529.73,4363482.37,24.6136,0.7218,0.0384,207.874333,0.8356
542, Heavy Vehicle,356529.89,4363482.54,24.7023,0.7554,0.0427,207.9077,0.8353
542, Heavy Vehicle,356530.04,4363482.71,24.7925,0.7473,0.0371,207.941067,0.8351
542, Heavy Vehicle,356530.2,4363482.88,24.884,0.7757,0.0324,207.974433,0.8348
542, Heavy Vehicle,356530.36,4363483.06,24.9775,0.7806,0.0354,208.0078,0.8345
542, Heavy Vehicle,356530.51,4363483.23,25.0704,0.7665,0.0427,208.041167,0.8343
542, Heavy Vehicle,356530.67,4363483.4,25.1621,0.7597,0.013,208.074533,0.8341
542, Heavy Vehicle,356530.83,4363483.58,25.2539,0.7691,0.0288,208.1079,0.8341
542, Heavy Vehicle,356530.99,4363483.75,25.3447,0.744,0.0215,208.141267,0.8339
542, Heavy Vehicle,356531.15,4363483.93,25.4331,0.7269,0.0134,208.174633,0.8337
542, Heavy Vehicle,356531.31,4363484.1,25.5201,0.7222,0.0278,208.208,0.8337
542, Heavy Vehicle,356531.47,4363484.28,25.6043,0.6795,0.0066,208.241367,0.8336
542, Heavy Vehicle,356531.63,4363484.46,25.6852,0.6674,0.0072,208.274733,0.8335
542, Heavy Vehicle,356531.79,4363484.63,25.7627,0.6239,-0.0128,208.3081,0.8335
542, Heavy Vehicle,356531.95,4363484.81,25.8367,0.6075,0.0019,208.341467,0.8335
542, Heavy Vehicle,356532.11,4363484.99,25.9081,0.5814,0.0007,208.374833,0.8335
542, Heavy Vehicle,356532.27,4363485.17,25.9766,0.5584,-0.0125,208.4082,0.8336
542, Heavy Vehicle,356532.44,4363485.35,26.044,0.5643,-0.0232,208.441567,0.8336
542, Heavy Vehicle,356532.6,4363485.53,26.1104,0.5407,-0.0224,208.474933,0.8338
542, Heavy Vehicle,356532.76,4363485.71,26.1753,0.5399,-0.0227,208.5083,0.8338
542, Heavy Vehicle,356532.93,4363485.89,26.24,0.538,-0.0203,208.541667,0.834
542, Heavy Vehicle,356533.09,4363486.07,26.3044,0.5344,-0.0425,208.575033,0.8342
542, Heavy Vehicle,356533.26,4363486.25,26.3672,0.5113,-0.0299,208.6084,0.8344
542, Heavy Vehicle,356533.42,4363486.43,26.4285,0.5089,-0.0523,208.641767,0.8346
542, Heavy Vehicle,356533.59,4363486.61,26.4878,0.4787,-0.0486,208.675133,0.8348
542, Heavy Vehicle,356533.75,4363486.79,26.5456,0.4845,-0.0367,208.7085,0.835
542, Heavy Vehicle,356533.92,4363486.98,26.6034,0.4773,-0.0618,208.741867,0.8353
542, Heavy Vehicle,356534.08,4363487.16,26.6593,0.4542,-0.0678,208.775233,0.8355
542, Heavy Vehicle,356534.25,4363487.34,26.7125,0.431,-0.0589,208.8086,0.8358
542, Heavy Vehicle,356534.41,4363487.53,26.7642,0.4289,-0.0554,208.841967,0.836
542, Heavy Vehicle,356534.58,4363487.71,26.8138,0.3983,-0.0671,208.875333,0.8364
542, Heavy Vehicle,356534.74,4363487.89,26.8609,0.3848,-0.0652,208.9087,0.8367
542, Heavy Vehicle,356534.91,4363488.08,26.9054,0.3572,-0.0847,208.942067,0.837
542, Heavy Vehicle,356535.08,4363488.26,26.9474,0.3408,-0.0704,208.975433,0.8373
542, Heavy Vehicle,356535.24,4363488.45,26.9868,0.3163,-0.0711,209.0088,0.8377
542, Heavy Vehicle,356535.41,4363488.64,27.0231,0.2885,-0.0874,209.042167,0.8381
542, Heavy Vehicle,356535.58,4363488.82,27.0571,0.277,-0.0946,209.075533,0.8384
542, Heavy Vehicle,356535.75,4363489.01,27.0892,0.2574,-0.0752,209.1089,0.8389
542, Heavy Vehicle,356535.92,4363489.2,27.1171,0.2069,-0.0919,209.142267,0.8394
542, Heavy Vehicle,356536.09,4363489.39,27.1407,0.1863,-0.086,209.175633,0.8398
542, Heavy Vehicle,356536.26,4363489.58,27.162,0.1684,-0.0873,209.209,0.8402
542, Heavy Vehicle,356536.43,4363489.77,27.1792,0.1183,-0.1069,209.242367,0.8406
542, Heavy Vehicle,356536.6,4363489.96,27.193,0.1119,-0.0821,209.275733,0.841
542, Heavy Vehicle,356536.77,4363490.15,27.2051,0.0892,-0.1052,209.3091,0.8414
542, Heavy Vehicle,356536.94,4363490.34,27.2148,0.0714,-0.0866,209.342467,0.8419
542, Heavy Vehicle,356537.11,4363490.53,27.222,0.0493,-0.1046,209.375833,0.8423
542, Heavy Vehicle,356537.28,4363490.72,27.226,0.0165,-0.0941,209.4092,0.8428
542, Heavy Vehicle,356537.45,4363490.91,27.2254,-0.0267,-0.0948,209.442567,0.8431
542, Heavy Vehicle,356537.61,4363491.1,27.2209,-0.0469,-0.0938,209.475933,0.8436
542, Heavy Vehicle,356537.78,4363491.29,27.2131,-0.0835,-0.1021,209.5093,0.8442
542, Heavy Vehicle,356537.95,4363491.48,27.2016,-0.1078,-0.082,209.542667,0.8445
542, Heavy Vehicle,356538.12,4363491.67,27.1871,-0.1338,-0.102,209.576033,0.845
542, Heavy Vehicle,356538.29,4363491.86,27.1696,-0.1576,-0.0981,209.6094,0.8455
542, Heavy Vehicle,356538.46,4363492.05,27.1493,-0.1796,-0.089,209.642767,0.846
542, Heavy Vehicle,356538.62,4363492.23,27.1273,-0.1882,-0.0811,209.676133,0.8467
542, Heavy Vehicle,356538.79,4363492.42,27.1027,-0.2205,-0.096,209.7095,0.8471
542, Heavy Vehicle,356538.96,4363492.61,27.0767,-0.2127,-0.0893,209.742867,0.8474
542, Heavy Vehicle,356539.12,4363492.8,27.0493,-0.2437,-0.069,209.776233,0.8478
542, Heavy Vehicle,356539.29,4363492.99,27.0204,-0.2368,-0.0793,209.8096,0.8483
542, Heavy Vehicle,356539.45,4363493.17,26.9914,-0.2464,-0.0811,209.842967,0.8487
542, Heavy Vehicle,356539.62,4363493.36,26.9613,-0.2546,-0.0696,209.876333,0.8491
542, Heavy Vehicle,356539.78,4363493.55,26.9308,-0.2539,-0.0742,209.9097,0.8494
542, Heavy Vehicle,356539.95,4363493.73,26.9004,-0.252,-0.0548,209.943067,0.8496
542, Heavy Vehicle,356540.11,4363493.92,26.8711,-0.2365,-0.0575,209.976433,0.8499
542, Heavy Vehicle,356540.27,4363494.11,26.8427,-0.235,-0.052,210.0098,0.8502
542, Heavy Vehicle,356540.44,4363494.29,26.8148,-0.231,-0.0487,210.043167,0.8505
542, Heavy Vehicle,356540.6,4363494.48,26.7875,-0.2223,-0.0377,210.076533,0.8507
542, Heavy Vehicle,356540.76,4363494.66,26.7614,-0.212,-0.0341,210.1099,0.8509
542, Heavy Vehicle,356540.93,4363494.85,26.7367,-0.1997,-0.0406,210.143267,0.851
542, Heavy Vehicle,356541.09,4363495.04,26.7149,-0.1642,-0.0165,210.176633,0.8512
542, Heavy Vehicle,356541.25,4363495.22,26.6951,-0.1643,-0.0158,210.21,0.8513
542, Heavy Vehicle,356541.41,4363495.41,26.6754,-0.1651,-0.0069,210.243367,0.8514
542, Heavy Vehicle,356541.58,4363495.59,26.656,-0.1575,0.0002,210.276733,0.8514
542, Heavy Vehicle,356541.74,4363495.78,26.6372,-0.1551,-0.001,210.3101,0.8514
542, Heavy Vehicle,356541.9,4363495.96,26.6179,-0.1665,0.0162,210.343467,0.8514
542, Heavy Vehicle,356542.06,4363496.15,26.5984,-0.1583,0.01,210.376833,0.8514
542, Heavy Vehicle,356542.23,4363496.34,26.5785,-0.173,0.018,210.4102,0.8513
542, Heavy Vehicle,356542.39,4363496.52,26.5591,-0.1491,0.0279,210.443567,0.851
542, Heavy Vehicle,356542.55,4363496.71,26.541,-0.153,0.0282,210.476933,0.8509
